Title	Venue	Year	Authors
Coverage Estimation in Model Checking with Bitstate Hashing.	IEEE Trans. Software Eng.	2013	["Satoshi Ikeda", "Masahiro Jibiki", "Yasushi Kuno"]
Generating Domain-Specific Visual Language Tools from Abstract Visual Specifications.	IEEE Trans. Software Eng.	2013	["John C. Grundy", "John G. Hosking", "Karen Na-Liu Li", "Norhayati Mohd. Ali", "Jun Huh", "Richard Lei Li"]
Locating Need-to-Externalize Constant Strings for Software Internationalization with Generalized String-Taint Analysis.	IEEE Trans. Software Eng.	2013	["Xiaoyin Wang", "Lu Zhang", "Tao Xie", "Hong Mei", "Jiasu Sun"]
Ranking and Clustering Software Cost Estimation Models through a Multiple Comparisons Algorithm.	IEEE Trans. Software Eng.	2013	["Nikolaos Mittas", "Lefteris Angelis"]
Reducing Features to Improve Code Change-Based Bug Prediction.	IEEE Trans. Software Eng.	2013	["Shivkumar Shivaji", "E. James Whitehead Jr.", "Ram Akella", "Sunghun Kim"]
Validating Second-Order Mutation at System Level.	IEEE Trans. Software Eng.	2013	["Pedro Reales Mateo", "Macario Polo Usaola", "Jos\u00e9 Luis Fern\u00e1ndez Alem\u00e1n"]
Editorial [new associate editors].	IEEE Trans. Software Eng.	2013	["Bashar Nuseibeh"]
A Decentralized Self-Adaptation Mechanism for Service-Based Applications in the Cloud.	IEEE Trans. Software Eng.	2013	["Vivek Nallur", "Rami Bahsoon"]
Automated API Property Inference Techniques.	IEEE Trans. Software Eng.	2013	["Martin P. Robillard", "Eric Bodden", "David Kawrykow", "Mira Mezini", "Tristan Ratchford"]
Compositional Verification for Hierarchical Scheduling of Real-Time Systems.	IEEE Trans. Software Eng.	2013	["Laura Carnevali", "Alessandro Pinzuti", "Enrico Vicario"]
Software Architecture Optimization Methods: A Systematic Literature Review.	IEEE Trans. Software Eng.	2013	["Aldeida Aleti", "Barbora Buhnova", "Lars Grunske", "Anne Koziolek", "Indika Meedeniya"]
Test Case-Aware Combinatorial Interaction Testing.	IEEE Trans. Software Eng.	2013	["Cemal Yilmaz"]
The Role of the Tester's Knowledge in Exploratory Software Testing.	IEEE Trans. Software Eng.	2013	["Juha Itkonen", "Mika M\u00e4ntyl\u00e4", "Casper Lassenius"]
Trustrace: Mining Software Repositories to Improve the Accuracy of Requirement Traceability Links.	IEEE Trans. Software Eng.	2013	["Nasir Ali", "Yann-Ga\u00ebl Gu\u00e9h\u00e9neuc", "Giuliano Antoniol"]
In Memoriam - David Notkin (1953-2013).	IEEE Trans. Software Eng.	2013	["Bashar Nuseibeh"]
A Fluid Model for Layered Queueing Networks.	IEEE Trans. Software Eng.	2013	["Mirco Tribastone"]
A Large-Scale Empirical Study of Just-in-Time Quality Assurance.	IEEE Trans. Software Eng.	2013	["Yasutaka Kamei", "Emad Shihab", "Bram Adams", "Ahmed E. Hassan", "Audris Mockus", "Anand Sinha", "Naoyasu Ubayashi"]
Abstracting Runtime Heaps for Program Understanding.	IEEE Trans. Software Eng.	2013	["Mark Marron", "C\u00e9sar S\u00e1nchez", "Zhendong Su", "Manuel F\u00e4hndrich"]
An Empirical Evaluation of Mutation Testing for Improving the Test Quality of Safety-Critical Software.	IEEE Trans. Software Eng.	2013	["Richard Baker", "Ibrahim Habli"]
Event Logs for the Analysis of Software Failures: A Rule-Based Approach.	IEEE Trans. Software Eng.	2013	["Marcello Cinque", "Domenico Cotroneo", "Antonio Pecchia"]
Local versus Global Lessons for Defect Prediction and Effort Estimation.	IEEE Trans. Software Eng.	2013	["Tim Menzies", "Andrew Butcher", "David R. Cok", "Andrian Marcus", "Lucas Layman", "Forrest Shull", "Burak Turhan", "Thomas Zimmermann"]
The Effects of Test-Driven Development on External Quality and Productivity: A Meta-Analysis.	IEEE Trans. Software Eng.	2013	["Yahya Rafique", "Vojislav B. Misic"]
Using Timed Automata for Modeling Distributed Systems with Clocks: Challenges and Solutions.	IEEE Trans. Software Eng.	2013	["Guillermo Rodr\u00edguez-Navas", "Julian Proenza"]
What Industry Needs from Architectural Languages: A Survey.	IEEE Trans. Software Eng.	2013	["Ivano Malavolta", "Patricia Lago", "Henry Muccini", "Patrizio Pelliccione", "Antony Tang"]
Amorphous Slicing of Extended Finite State Machines.	IEEE Trans. Software Eng.	2013	["Kelly Androutsopoulos", "David Clark", "Mark Harman", "Robert M. Hierons", "Zheng Li", "Laurence Tratt"]
EDZL Schedulability Analysis in Real-Time Multicore Scheduling.	IEEE Trans. Software Eng.	2013	["Jinkyu Lee", "Insik Shin"]
Embedding Polychrony into Synchrony.	IEEE Trans. Software Eng.	2013	["Jens Brandt", "Mike Gemunde", "Klaus Schneider", "Sandeep K. Shukla", "Jean-Pierre Talpin"]
Pair Programming and Software Defects-A Large, Industrial Case Study.	IEEE Trans. Software Eng.	2013	["Enrico di Bella", "Ilenia Fronza", "Nattakarn Phaphoom", "Alberto Sillitti", "Giancarlo Succi", "Jelena Vlasenko"]
Proactive and Reactive Runtime Service Discovery: A Framework and Its Evaluation.	IEEE Trans. Software Eng.	2013	["Andrea Zisman", "George Spanoudakis", "James Dooley", "Igor Siveroni"]
Synthesizing Modal Transition Systems from Triggered Scenarios.	IEEE Trans. Software Eng.	2013	["German E. Sibay", "V\u00edctor A. Braberman", "Sebasti\u00e1n Uchitel", "Jeff Kramer"]
Trends in the Quality of Human-Centric Software Engineering Experiments-A Quasi-Experiment.	IEEE Trans. Software Eng.	2013	["Barbara Kitchenham", "Dag I. K. Sj\u00f8berg", "Tore Dyb\u00e5", "O. Pearl Brereton", "David Budgen", "Martin H\u00f6st", "Per Runeson"]
Verifying Linearizability via Optimized Refinement Checking.	IEEE Trans. Software Eng.	2013	["Yang Liu", "Wei Chen", "Yanhong A. Liu", "Jun Sun", "Shao Jie Zhang", "Jin Song Dong"]
Active Learning and Effort Estimation: Finding the Essential Content of Software Effort Estimation Data.	IEEE Trans. Software Eng.	2013	["Ekrem Kocaguneli", "Tim Menzies", "Jacky Keung", "David R. Cok", "Raymond J. Madachy"]
Balancing Privacy and Utility in Cross-Company Defect Prediction.	IEEE Trans. Software Eng.	2013	["Fayola Peters", "Tim Menzies", "Liang Gong", "Hongyu Zhang"]
Featured Transition Systems: Foundations for Verifying Variability-Intensive Systems and Their Application to LTL Model Checking.	IEEE Trans. Software Eng.	2013	["Andreas Classen", "Maxime Cordy", "Pierre-Yves Schobbens", "Patrick Heymans", "Axel Legay", "Jean-Fran\u00e7ois Raskin"]
MADMatch: Many-to-Many Approximate Diagram Matching for Design Comparison.	IEEE Trans. Software Eng.	2013	["Segla Kpodjedo", "Filippo Ricca", "Philippe Galinier", "Giuliano Antoniol", "Yann-Ga\u00ebl Gu\u00e9h\u00e9neuc"]
Monitor-Based Instant Software Refactoring.	IEEE Trans. Software Eng.	2013	["Hui Liu", "Xue Guo", "Weizhong Shao"]
Name-Based Analysis of Equally Typed Method Arguments.	IEEE Trans. Software Eng.	2013	["Michael Pradel", "Thomas R. Gross"]
Quantifying the Effect of Code Smells on Maintenance Effort.	IEEE Trans. Software Eng.	2013	["Dag I. K. Sj\u00f8berg", "Aiko Fallas Yamashita", "Bente Cecilie Dahlum Anda", "Audris Mockus", "Tore Dyb\u00e5"]
Session Reliability of Web Systems under Heavy-Tailed Workloads: An Approach Based on Design and Analysis of Experiments.	IEEE Trans. Software Eng.	2013	["Nikola Janevski", "Katerina Goseva-Popstojanova"]
Software Reliability Modeling with Software Metrics Data via Gaussian Processes.	IEEE Trans. Software Eng.	2013	["Nuria Torrado", "Michael P. Wiper", "Rosa E. Lillo"]
Editorial.	IEEE Trans. Software Eng.	2013	["Bashar Nuseibeh"]
Capsule-Based User Interface Modeling for Large-Scale Applications.	IEEE Trans. Software Eng.	2013	["Dragan Milicev", "Zarko Mijailovic"]
Data Quality: Some Comments on the NASA Software Defect Datasets.	IEEE Trans. Software Eng.	2013	["Martin J. Shepperd", "Qinbao Song", "Zhongbin Sun", "Carolyn Mair"]
Generating Test Cases for Real-Time Systems Based on Symbolic Models.	IEEE Trans. Software Eng.	2013	["Wilkerson de L. Andrade", "Patr\u00edcia D. L. Machado"]
Model-Based Test Oracle Generation for Automated Unit Testing of Agent Systems.	IEEE Trans. Software Eng.	2013	["Lin Padgham", "Zhiyong Zhang", "John Thangarajah", "Tim Miller"]
OBEY: Optimal Batched Refactoring Plan Execution for Class Responsibility Redistribution.	IEEE Trans. Software Eng.	2013	["Hewijin Christine Jiau", "Lee Wei Mar", "Jinghong Cox Chen"]
Patterns of Knowledge in API Reference Documentation.	IEEE Trans. Software Eng.	2013	["Walid Maalej", "Martin P. Robillard"]
TACO: Efficient SAT-Based Bounded Verification Using Symmetry Breaking and Tight Bounds.	IEEE Trans. Software Eng.	2013	["Juan P. Galeotti", "Nicol\u00e1s Rosner", "Carlos Gustavo L\u00f3pez Pombo", "Marcelo F. Frias"]
Verifying Protocol Conformance Using Software Model Checking for the Model-Driven Development of Embedded Systems.	IEEE Trans. Software Eng.	2013	["Yann Moffett", "J\u00fcrgen Dingel", "Alain Beaulieu"]
A Uniform Representation of Hybrid Criteria for Regression Testing.	IEEE Trans. Software Eng.	2013	["Sreedevi Sampath", "Ren\u00e9e C. Bryce", "Atif M. Memon"]
Assessing the Cost Effectiveness of Fault Prediction in Acceptance Testing.	IEEE Trans. Software Eng.	2013	["Akito Monden", "Takuma Hayashi", "Shoji Shinoda", "Kumiko Shirai", "Junichi Yoshida", "Mike Barker", "Ken-ichi Matsumoto"]
Early Detection of Collaboration Conflicts and Risks.	IEEE Trans. Software Eng.	2013	["Yuriy Brun", "Reid Holmes", "Michael D. Ernst", "David Notkin"]
Generating Test Data from OCL Constraints with Search Techniques.	IEEE Trans. Software Eng.	2013	["Shaukat Ali", "Muhammad Zohaib Z. Iqbal", "Andrea Arcuri", "Lionel C. Briand"]
Monitoring Data Usage in Distributed Systems.	IEEE Trans. Software Eng.	2013	["David A. Basin", "Mat\u00fas Harvan", "Felix Klaedtke", "Eugen Zalinescu"]
The Impact of Classifier Configuration and Classifier Combination on Bug Localization.	IEEE Trans. Software Eng.	2013	["Stephen W. Thomas", "Meiyappan Nagappan", "Dorothea Blostein", "Ahmed E. Hassan"]
Whitening SOA Testing via Event Exposure.	IEEE Trans. Software Eng.	2013	["Chunyang Ye", "Hans-Arno Jacobsen"]
In Memoriam: Mary Jean Harrold (1947-2013).	IEEE Trans. Software Eng.	2013	["Bashar Nuseibeh"]
A Learning-Based Framework for Engineering Feature-Oriented Self-Adaptive Software Systems.	IEEE Trans. Software Eng.	2013	["Naeem Esfahani", "Ahmed M. Elkhodary", "Sam Malek"]
A Taxonomy and Mapping of Computer-Based Critiquing Tools.	IEEE Trans. Software Eng.	2013	["Norhayati Mohd. Ali", "John G. Hosking", "John Grundy"]
Conservative Reasoning about the Probability of Failure on Demand of a 1-out-of-2 Software-Based System in Which One Channel Is "Possibly Perfect".	IEEE Trans. Software Eng.	2013	["Bev Littlewood", "Andrey Povyakalo"]
Determining the Cause of a Design Model Inconsistency.	IEEE Trans. Software Eng.	2013	["Alexander Reder", "Alexander Egyed"]
Equality to Equals and Unequals: A Revisit of the Equivalence and Nonequivalence Criteria in Class-Level Testing of Object-Oriented Software.	IEEE Trans. Software Eng.	2013	["Huo Yan Chen", "T. H. Tse"]
Optimizing Ordered Throughput Using Autonomic Cloud Bursting Schedulers.	IEEE Trans. Software Eng.	2013	["Sriram Kailasam", "Nathan Gnanasambandam", "Dharanipragada Janakiram", "Naveen Sharma"]
Usability through Software Design.	IEEE Trans. Software Eng.	2013	["Laura Carvajal", "Ana Mar\u00eda Moreno", "Maria Isabel S\u00e1nchez Segura", "Ahmed Seffah"]
Where Should We Fix This Bug? A Two-Phase Recommendation Model.	IEEE Trans. Software Eng.	2013	["Dongsun Kim", "Yida Tao", "Sunghun Kim", "Andreas Zeller"]
A Study of Variability Models and Languages in the Systems Software Domain.	IEEE Trans. Software Eng.	2013	["Thorsten Berger", "Steven She", "Rafael Lotufo", "Andrzej Wasowski", "Krzysztof Czarnecki"]
Conservative Bounds for the pfd of a 1-out-of-2 Software-Based System Based on an Assessor's Subjective Probability of "Not Worse Than Independence".	IEEE Trans. Software Eng.	2013	["Bev Littlewood", "Andrey Povyakalo"]
Identification, Impact, and Refactoring of Smells in Pipe-Like Web Mashups.	IEEE Trans. Software Eng.	2013	["Kathryn T. Stolee", "Sebastian G. Elbaum"]
Identifying Code of Individual Features in Client-Side Web Applications.	IEEE Trans. Software Eng.	2013	["Josip Maras", "Maja Stula", "Jan Carlson", "Ivica Crnkovic"]
Learning Project Management Decisions: A Case Study with Case-Based Reasoning versus Data Farming.	IEEE Trans. Software Eng.	2013	["Tim Menzies", "Adam Brady", "Jacky Keung", "Jairus Hihn", "Steve Williams", "Oussama El-Rawas", "Phillip Green II", "Barry W. Boehm"]
Proactive Self-Adaptation for Improving the Reliability of Mission-Critical, Embedded, and Mobile Software.	IEEE Trans. Software Eng.	2013	["Deshan Cooray", "Ehsan Kouroshfar", "Sam Malek", "Roshanak Roshandel"]
Supporting Domain Analysis through Mining and Recommending Features from Online Product Listings.	IEEE Trans. Software Eng.	2013	["Negar Hariri", "Carlos Castro-Herrera", "Mehdi Mirakhorli", "Jane Cleland-Huang", "Bamshad Mobasher"]
Task Environment Complexity, Global Team Dispersion, Process Capabilities, and Coordination in Software Development.	IEEE Trans. Software Eng.	2013	["Gwanhoo Lee", "J. Alberto Espinosa", "William H. DeLone"]
State of the Journal.	IEEE Trans. Software Eng.	2012	["Bashar Nuseibeh"]
Guest Editor's Introduction: International Conference on Software Engineering.	IEEE Trans. Software Eng.	2012	["Joanne M. Atlee", "Paola Inverardi"]
How We Refactor, and How We Know It.	IEEE Trans. Software Eng.	2012	["Emerson R. Murphy-Hill", "Chris Parnin", "Andrew P. Black"]
Work Item Tagging: Communicating Concerns in Collaborative Software Development.	IEEE Trans. Software Eng.	2012	["Christoph Treude", "Margaret-Anne D. Storey"]
Invariant-Based Automatic Testing of Modern Web Applications.	IEEE Trans. Software Eng.	2012	["Ali Mesbah", "Arie van Deursen", "Danny Roest"]
GenProg: A Generic Method for Automatic Software Repair.	IEEE Trans. Software Eng.	2012	["Claire Le Goues", "ThanhVu Nguyen", "Stephanie Forrest", "Westley Weimer"]
An Extensible Framework for Improving a Distributed Software System's Deployment Architecture.	IEEE Trans. Software Eng.	2012	["Sam Malek", "Nenad Medvidovic", "Marija Mikic-Rakic"]
Aspectizing Java Access Control.	IEEE Trans. Software Eng.	2012	["Rodolfo Toledo", "Angel N\u00fa\u00f1ez", "\u00c9ric Tanter", "Jacques Noy\u00e9"]
Aspect-Oriented Refactoring of Legacy Applications: An Evaluation.	IEEE Trans. Software Eng.	2012	["Michael Mortensen", "Sudipto Ghosh", "James M. Bieman"]
Automated Abstractions for Contract Validation.	IEEE Trans. Software Eng.	2012	["Guido de Caso", "V\u00edctor A. Braberman", "Diego Garbervetsky", "Sebasti\u00e1n Uchitel"]
Defining and Evaluating a Measure of Open Source Project Survivability.	IEEE Trans. Software Eng.	2012	["Uzma Raja", "Marietta J. Tretter"]
Measuring Code Quality to Improve Specification Mining.	IEEE Trans. Software Eng.	2012	["Claire Le Goues", "Westley Weimer"]
Reducing Unauthorized Modification of Digital Objects.	IEEE Trans. Software Eng.	2012	["Paul C. van Oorschot", "Glenn Wurster"]
Scalable Differential Analysis of Process Algebra Models.	IEEE Trans. Software Eng.	2012	["Mirco Tribastone", "Stephen Gilmore", "Jane Hillston"]
Schedule of Bad Smell Detection and Resolution: A New Way to Save Effort.	IEEE Trans. Software Eng.	2012	["Hui Liu", "Zhiyi Ma", "Weizhong Shao", "Zhendong Niu"]
Guest Editorial: Special Section on the International Symposium on Software Testing and Analysis 2010.	IEEE Trans. Software Eng.	2012	["Alessandro Orso", "Paolo Tonella"]
Automatically Generating Test Cases for Specification Mining.	IEEE Trans. Software Eng.	2012	["Valentin Dallmeier", "Nikolai Knopp", "Christoph Mallon", "Gordon Fraser", "Sebastian Hack", "Andreas Zeller"]
Random Testing: Theoretical Results and Practical Implications.	IEEE Trans. Software Eng.	2012	["Andrea Arcuri", "Muhammad Zohaib Z. Iqbal", "Lionel C. Briand"]
Mutation-Driven Generation of Unit Tests and Oracles.	IEEE Trans. Software Eng.	2012	["Gordon Fraser", "Andreas Zeller"]
Automatic Detection of Unsafe Dynamic Component Loadings.	IEEE Trans. Software Eng.	2012	["Taeho Kwon", "Zhendong Su"]
Fault Localization for Dynamic Web Applications.	IEEE Trans. Software Eng.	2012	["Shay Artzi", "Julian Dolby", "Frank Tip", "Marco Pistoia"]
A Model of Data Warehousing Process Maturity.	IEEE Trans. Software Eng.	2012	["Arun Sen", "K. Ramamurthy", "Atish P. Sinha"]
A UML/MARTE Model Analysis Method for Uncovering Scenarios Leading to Starvation and Deadlocks in Concurrent Systems.	IEEE Trans. Software Eng.	2012	["Marwa Shousha", "Lionel C. Briand", "Yvan Labiche"]
Data Mining Techniques for Software Effort Estimation: A Comparative Study.	IEEE Trans. Software Eng.	2012	["Karel Dejaeger", "Wouter Verbeke", "David Martens", "Bart Baesens"]
Evaluation and Measurement of Software Process Improvement - A Systematic Literature Review.	IEEE Trans. Software Eng.	2012	["Michael Unterkalmsteiner", "Tony Gorschek", "A. K. M. Moinul Islam", "Chow Kian Cheng", "Rahadian Bayu Permadi", "Robert Feldt"]
Exploiting the Essential Assumptions of Analogy-Based Effort Estimation.	IEEE Trans. Software Eng.	2012	["Ekrem Kocaguneli", "Tim Menzies", "Ayse Bener", "Jacky W. Keung"]
Forecasting Risk Impact on ERP Maintenance with Augmented Fuzzy Cognitive Maps.	IEEE Trans. Software Eng.	2012	["Jose L. Salmeron", "Cristina L\u00f3pez"]
Input Domain Reduction through Irrelevant Variable Removal and Its Effect on Local, Global, and Hybrid Search-Based Structural Test Data Generation.	IEEE Trans. Software Eng.	2012	["Phil McMinn", "Mark Harman", "Kiran Lakhotia", "Youssef Hassoun", "Joachim Wegener"]
PerLa: A Language and Middleware Architecture for Data Management and Integration in Pervasive Information Systems.	IEEE Trans. Software Eng.	2012	["Fabio A. Schreiber", "Romolo Camplani", "Marco Fortunato", "Marco Marelli", "Guido Rota"]
A Theoretical and Empirical Analysis of the Role of Test Sequence Length in Software Testing for Structural Coverage.	IEEE Trans. Software Eng.	2012	["Andrea Arcuri"]
An Autonomous Engine for Services Configuration and Deployment.	IEEE Trans. Software Eng.	2012	["F\u00e9lix Cuadrado", "Juan C. Due\u00f1as", "Rodrigo Garc\u00eda-Carmona"]
Comparing Semi-Automated Clustering Methods for Persona Development.	IEEE Trans. Software Eng.	2012	["Jonalan Brickey", "Steven Walczak", "Tony Burgess"]
